calBP,PrDens,lo,hi,logFit2,PhaseID,CompID,BRMspd,MeanFCRArea
5907,0.063700490395944,0.054547079591528,0.084682887455889,0.066930553217733,Expansion,Component II,0.041230500166187,0.56
5906,0.063884066561834,0.054727689069047,0.08474490077353,0.066975481295576,Expansion,Component II,0.041083607730527,0.56
5905,0.064064625095453,0.054916354971082,0.084778365760853,0.067020417890541,Expansion,Component II,0.040937819769735,0.56
5904,0.064241633431956,0.055105407418259,0.084817819043113,0.067065362931879,Expansion,Component II,0.040790614029251,0.56
5903,0.064415029455736,0.055168261108752,0.08498630010888,0.067110316348789,Expansion,Component II,0.04064208525928,0.56
5902,0.064584768318714,0.055034647059361,0.085096873436204,0.067155278070414,Expansion,Component II,0.04049235846821,0.56
5901,0.06475080670884,0.055005913253505,0.085330547556951,0.067200248025846,Expansion,Component II,0.040341588430658,0.56
5900,0.064913100477551,0.054971260982037,0.085430827060222,0.067245226144123,Expansion,Component II,0.040189958599481,0.56
5899,0.065071259455451,0.054984151424577,0.085685784303615,0.06729021235423,Expansion,Component II,0.040036859952207,0.56
5898,0.065224356944619,0.05499003184409,0.085814363660889,0.067335206585102,Expansion,Component II,0.03988280966405,0.56
5897,0.065371279770344,0.05498154401832,0.086062729253059,0.067380208765622,Expansion,Component II,0.039728343898472,0.56
5896,0.065511047974806,0.055072363285729,0.086303408502646,0.067425218824621,Expansion,Component II,0.03957401129575,0.56
5895,0.065642799484526,0.05521903868044,0.086529784510498,0.06747023669088,Expansion,Component II,0.039420366001401,0.56
5894,0.065759880578085,0.055210303002969,0.086750103941473,0.067515262293129,Expansion,Component II,0.039267836753656,0.56
5893,0.065861081823857,0.055207971646918,0.086825333136604,0.06756029556005,Expansion,Component II,0.03911678610939,0.56
5892,0.06594561296231,0.055143183103998,0.086681269382156,0.067605336420275,Expansion,Component II,0.038967568366293,0.56
5891,0.066012964507395,0.055074810929146,0.08699648850821,0.067650384802386,Expansion,Component II,0.038820527405804,0.56
5890,0.066062817117818,0.054942125765044,0.087312447283196,0.06769544063492,Expansion,Component II,0.038675994617354,0.56
5889,0.066095248626968,0.054722608881446,0.087671951511912,0.067740503846361,Expansion,Component II,0.038532751705866,0.56
5888,0.066111208554814,0.054596064385784,0.087963032515543,0.067785574365151,Expansion,Component II,0.038390864454784,0.56
5887,0.066112004458343,0.054561945914367,0.088187093019407,0.067830652119681,Expansion,Component II,0.038250395552766,0.56
5886,0.066099161692646,0.054525722455385,0.088334536845672,0.067875737038297,Expansion,Component II,0.038111404220282,0.56
5885,0.066074120266124,0.054397614400256,0.088585085240769,0.067920829049298,Expansion,Component II,0.037973945842668,0.56
5884,0.066043090913537,0.054413685438381,0.088738401739757,0.06796592808094,Expansion,Component II,0.03783801447123,0.56
5883,0.066007590700987,0.05452867911291,0.08889559832365,0.06801103406143,Expansion,Component II,0.03770364971052,0.56
5882,0.065969065967802,0.054480949724127,0.089057472638688,0.068056146918933,Expansion,Component II,0.037570853885175,0.56
5881,0.065928582570239,0.054420441333249,0.089221664800942,0.068101266581569,Expansion,Component II,0.037439691567859,0.56
5880,0.065887349672312,0.05436570813094,0.08939002504962,0.068146392977414,Expansion,Component II,0.037310187708996,0.56
5879,0.065853728112117,0.054254045044568,0.089573188562018,0.0681915260345,Expansion,Component II,0.037181759122851,0.56
5878,0.065828657729535,0.054127131392542,0.089774494375123,0.068236665680817,Expansion,Component II,0.037054419590787,0.56
5877,0.065812565704751,0.054112983432877,0.090172007409729,0.068281811844312,Expansion,Component II,0.036928211763357,0.56
5876,0.065804800209908,0.054098340317875,0.090294179659308,0.06832696445289,Expansion,Component II,0.036803174869243,0.56
5875,0.065804176857815,0.053932280650299,0.090551303616687,0.068372123434415,Expansion,Component II,0.036679344491205,0.56
5874,0.06580663809277,0.053850691053253,0.090723612637236,0.068417288716709,Expansion,Component II,0.036556896660984,0.56
5873,0.065811245654569,0.053718578322632,0.090937581177614,0.068462460227555,Expansion,Component II,0.036435859332891,0.56
5872,0.065816862002942,0.053699031268795,0.091173298689076,0.068507637894693,Expansion,Component II,0.036316253939134,0.56
5871,0.065822334950829,0.053609103650678,0.091415663229713,0.068552821645825,Expansion,Component II,0.036198095263643,0.56
5870,0.06582640940161,0.053527222879811,0.09165630929547,0.068598011408615,Expansion,Component II,0.036081391349103,0.56
5869,0.065825820047397,0.053439964979877,0.091892500164558,0.068643207110685,Expansion,Component II,0.035966399423509,0.56
5868,0.065820458522406,0.053436217392768,0.092124506055378,0.068688408679622,Expansion,Component II,0.035853165287447,0.56
5867,0.06581018882352,0.053277130528271,0.092355285194844,0.068733616042972,Expansion,Component II,0.035741729488444,0.56
5866,0.065795021608411,0.053120472586861,0.092483923390577,0.068778829128246,Expansion,Component II,0.03563212727879,0.56
5865,0.065775007083766,0.053070914405296,0.092651064031262,0.068824047862916,Expansion,Component II,0.035524357379531,0.56
5864,0.065748998954608,0.053069342650029,0.092817205007025,0.06886927217442,Expansion,Component II,0.035418127930013,0.56
5863,0.065717471889693,0.053067172436592,0.093004472031739,0.068914501990158,Expansion,Component II,0.035313490000409,0.56
5862,0.065681023806397,0.053066531917595,0.093354766730947,0.068959737237494,Expansion,Component II,0.03521052215297,0.56
5861,0.065640492075088,0.052985324612574,0.093557084686365,0.069004977843758,Expansion,Component II,0.035109262084312,0.56
5860,0.065596890367427,0.052866544071716,0.093668821773319,0.069050223736246,Expansion,Component II,0.035009812876893,0.56
5859,0.065551081610107,0.052779169994397,0.09395193452892,0.069095474842218,Expansion,Component II,0.034912022157218,0.56
5858,0.065504939988882,0.052645587587624,0.094026302275898,0.069140731088902,Expansion,Component II,0.034816153507454,0.56
5857,0.065460360280289,0.052545002432922,0.093998775483903,0.069185992403491,Expansion,Component II,0.034722472075833,0.56
5856,0.065419242876551,0.05245654287239,0.094053130782496,0.069231258713146,Expansion,Component II,0.034631242380509,0.56
5855,0.065382925049592,0.052376481163932,0.094216942724603,0.069276529944996,Expansion,Component II,0.034542725965076,0.56
5854,0.065353371124548,0.052302580550971,0.0943634160494,0.069321806026138,Expansion,Component II,0.034460382067047,0.56
5853,0.065330581005281,0.052247636838881,0.094492390407589,0.069367086883637,Expansion,Component II,0.034385188910728,0.56
5852,0.065313842338635,0.052246555943992,0.094603771125833,0.069412372444528,Expansion,Component II,0.034317966155673,0.56
5851,0.065302204310766,0.052246658856765,0.094697501410115,0.069457662635814,Expansion,Component II,0.034259451182803,0.56
5850,0.065294370619943,0.052247419201281,0.094769141651775,0.06950295738447,Expansion,Component II,0.034210160217174,0.56
5849,0.065290257323761,0.052248947435897,0.094806216998207,0.069548256617441,Expansion,Component II,0.034173452073147,0.56
5848,0.065288657792287,0.052250720365725,0.094836035473636,0.069593560261641,Expansion,Component II,0.03414945431053,0.56
5847,0.065288567053166,0.052252123499399,0.094858152736028,0.069638868243958,Expansion,Component II,0.034138000352842,0.56
5846,0.065289156078077,0.052252526874832,0.094873065296166,0.069684180491249,Expansion,Component II,0.034138603244787,0.56
5845,0.065289863478083,0.052251165359402,0.094880714135527,0.069729496930347,Expansion,Component II,0.03415059486561,0.56
5844,0.065290370964596,0.052248570408062,0.09488237981879,0.069774817488054,Expansion,Component II,0.034170173188286,0.56
5843,0.06529026255428,0.052244183445418,0.094878122412055,0.069820142091149,Expansion,Component II,0.034196865120075,0.56
5842,0.065289567308283,0.052237365596586,0.094867981124332,0.069865470666381,Expansion,Component II,0.034230174653151,0.56
5841,0.065288267427159,0.052227528477829,0.094852204721478,0.069910803140477,Expansion,Component II,0.034269590092233,0.56
5840,0.065286979349099,0.052213938634052,0.094830789296199,0.069956139440135,Expansion,Component II,0.034314615669234,0.56
5839,0.065287601746013,0.05219513385751,0.094805526680597,0.070001479492031,Expansion,Component II,0.034364728501252,0.56
5838,0.065290877212208,0.052170684225779,0.094759889543207,0.070046823222815,Expansion,Component II,0.034419360623482,0.56
5837,0.065297451570201,0.052140194265162,0.094692621134493,0.070092170559114,Expansion,Component II,0.034477941061211,0.56
5836,0.065307883786281,0.052161728116123,0.094616324891641,0.070137521427532,Expansion,Component II,0.034539897262897,0.56
5835,0.065322657195284,0.052204329192578,0.094531147669255,0.070182875754649,Expansion,Component II,0.034604656410749,0.56
5834,0.065339668970172,0.052249183679867,0.094474289796603,0.070228233467022,Expansion,Component II,0.03467039690461,0.56
5833,0.065359057395997,0.052296132618358,0.094527232326665,0.070273594491188,Expansion,Component II,0.034737085195784,0.56
5832,0.065380945046364,0.052345046942559,0.094581596873522,0.070318958753662,Expansion,Component II,0.034804620647211,0.56
5831,0.065405387001143,0.05239579976488,0.094546138868012,0.070364326180935,Expansion,Component II,0.034872937574633,0.56
5830,0.065432518195393,0.05244827449603,0.094506882313849,0.070409696699482,Expansion,Component II,0.034941968876718,0.56
5829,0.065459410037952,0.052502023946991,0.094457786683918,0.070455070235755,Expansion,Component II,0.035009900889418,0.56
5828,0.065486051689376,0.052538945837143,0.094407727931192,0.070500446716188,Expansion,Component II,0.035076668701292,0.56
5827,0.065512433995379,0.052500638891634,0.094395767844668,0.070545826067193,Expansion,Component II,0.035142209032743,0.56
5826,0.065538549585417,0.052456840358807,0.094355943356949,0.070591208215168,Expansion,Component II,0.035206422812997,0.56
5825,0.065564442601606,0.0524068361398,0.094350076653568,0.070636593086488,Expansion,Component II,0.035269279959172,0.56
5824,0.065589895994384,0.052358770390583,0.09439479776877,0.070681980607513,Expansion,Component II,0.03532983659788,0.56
5823,0.065614911263649,0.052311577389121,0.094351704035445,0.070727370704585,Expansion,Component II,0.035387962895143,0.56
5822,0.065639489920097,0.052265255593575,0.094307742539099,0.070772763304031,Expansion,Component II,0.035443529043645,0.56
5821,0.065663633485038,0.052219803419708,0.094237723701751,0.070818158332159,Expansion,Component II,0.035496340869365,0.56
5820,0.06568734349019,0.052175245815138,0.094152055153723,0.070863555715262,Expansion,Component II,0.035546236869088,0.56
5819,0.065711507892947,0.052131609617075,0.094070558274642,0.070908955379619,Expansion,Component II,0.035593367471667,0.56
5818,0.065736130846798,0.052088072880409,0.094020204366379,0.070954357251493,Expansion,Component II,0.035637549662019,0.56
5817,0.065761205238932,0.052044587898239,0.093984254565632,0.070999761257133,Expansion,Component II,0.035678600954595,0.56
5816,0.065786764988823,0.052001208913483,0.093950591039919,0.071045167322774,Expansion,Component II,0.03571633959718,0.56
5815,0.065812771954614,0.051958049687975,0.093919219874031,0.071090575374638,Expansion,Component II,0.035750549880615,0.56
5814,0.065840148365376,0.051914113551818,0.093890718371524,0.071135985338932,Expansion,Component II,0.035784296526105,0.56
5813,0.065868918846317,0.051869592680475,0.093865088680554,0.071181397141855,Expansion,Component II,0.035817381460111,0.56
5812,0.065899073583317,0.051837978257244,0.093842351856091,0.071226810709589,Expansion,Component II,0.035849464645017,0.56
5811,0.065930566766298,0.05183746482985,0.093849388874193,0.071272225968308,Expansion,Component II,0.035880201640755,0.56
5810,0.065963315640604,0.0517594029785,0.093808733739656,0.071317642844174,Expansion,Component II,0.035909215525254,0.56
5809,0.065997784642669,0.051684913918185,0.093777056632873,0.071363061263337,Expansion,Component II,0.035937551079222,0.56
5808,0.066033078874874,0.051635519355664,0.093727672267527,0.071408481151939,Expansion,Component II,0.035964170172851,0.56
5807,0.066068304160952,0.051602624711321,0.093690902751051,0.071453902436113,Expansion,Component II,0.035987987094581,0.56
5806,0.066102575817991,0.051590872713247,0.093656643984461,0.071499325041979,Expansion,Component II,0.036007907750113,0.56
5805,0.066135078562968,0.051577957244206,0.093625277779621,0.071544748895653,Expansion,Component II,0.036022869803021,0.56
5804,0.066164633336248,0.051539756143145,0.093598138664178,0.071590173923241,Expansion,Component II,0.03603565765026,0.56
5803,0.066189899037109,0.051497569951918,0.093575854841692,0.07163560005084,Expansion,Component II,0.036045701829731,0.56
5802,0.066209725097493,0.051497399862928,0.093558896144152,0.071681027204541,Expansion,Component II,0.036052486874704,0.56
5801,0.066223160330194,0.051497456112281,0.093547642539031,0.07172645531043,Expansion,Component II,0.036055534335393,0.56
5800,0.066229652003554,0.051497550494949,0.093542290020958,0.071771884294583,Expansion,Component II,0.036054476688646,0.56
5799,0.066227870923635,0.0514974638427,0.093543733273536,0.071817314083075,Expansion,Component II,0.036054587853457,0.56
5798,0.066218478871613,0.05149714671753,0.093551334378502,0.071862744601971,Expansion,Component II,0.036055697976761,0.56
5797,0.066202279200296,0.051496611141875,0.093564291009534,0.071908175777335,Expansion,Component II,0.0360576792229,0.56
5796,0.066180638199315,0.051524567263988,0.09358142615546,0.071953607535225,Expansion,Component II,0.036060346252208,0.56
5795,0.066155069955653,0.051590585213993,0.093601257881246,0.071999039801695,Expansion,Component II,0.036063553776672,0.56
5794,0.066129829303419,0.051656143160192,0.093620559489313,0.072044472502795,Expansion,Component II,0.036071099126889,0.56
5793,0.066105432583636,0.05169893121741,0.093638700393778,0.072089905564576,Expansion,Component II,0.036082701467558,0.56
5792,0.066082346306334,0.051744840185774,0.093654946284945,0.072135338913082,Expansion,Component II,0.036098117812121,0.56
5791,0.066061161120308,0.051799719373433,0.093640618856105,0.072180772474357,Expansion,Component II,0.03611710265526,0.56
5790,0.066042548607159,0.051876868577129,0.093611744540594,0.072226206174445,Expansion,Component II,0.036139408662677,0.56
5789,0.066026144735835,0.051958268304675,0.093580869184454,0.072271639939387,Expansion,Component II,0.036166536482995,0.56
5788,0.066012334268632,0.052043849273812,0.093548893292835,0.072317073695224,Intensification,Component II,0.036198165516529,1.49
5787,0.066001495188807,0.052107548867059,0.09348314877829,0.072362507367998,Intensification,Component II,0.036233940973931,1.49
5786,0.065993907358792,0.052154916555819,0.093399049022982,0.07240794088375,Intensification,Component II,0.036273572307032,1.49
5785,0.065990025549047,0.052203534384477,0.093308206064837,0.072453374168524,Intensification,Component II,0.036316764449309,1.49
5784,0.065985907732398,0.052259507662989,0.093231859691301,0.072498807148365,Intensification,Component II,0.036363759454298,1.49
5783,0.065981386833961,0.052322938309494,0.093201040494751,0.072544239749318,Intensification,Component II,0.036414207810497,1.49
5782,0.065976353596464,0.052439284930549,0.09316795491606,0.072589671897433,Intensification,Component II,0.036467792564522,1.49
5781,0.065970895262533,0.052571817495494,0.093126216823621,0.072635103518761,Intensification,Component II,0.036524195575515,1.49
5780,0.065964949251764,0.052717372056126,0.093072163927526,0.072680534539358,Intensification,Component II,0.036583098950333,1.49
5779,0.065950711321237,0.052851914388587,0.093023303814136,0.072725964885283,Intensification,Component II,0.0366439769226,1.49
5778,0.065927880510311,0.053003322068234,0.092981529249948,0.0727713944826,Intensification,Component II,0.036706615998118,1.49
5777,0.065896670657658,0.05317674248243,0.092920725558148,0.072816823257377,Intensification,Component II,0.036770832083237,1.49
5776,0.065857934146702,0.053370607535238,0.092840479007101,0.072862251135688,Intensification,Component II,0.036836376570273,1.49
5775,0.065813058773177,0.053550442222566,0.092772659735071,0.072907678043613,Intensification,Component II,0.03690307528538,1.49
5774,0.065767685081409,0.053557544862644,0.092694206917706,0.072953103907238,Intensification,Component II,0.036971604947841,1.49
5773,0.065722722669967,0.053629163549716,0.092490968590691,0.072998528652655,Intensification,Component II,0.03704170147617,1.49
5772,0.065679254576644,0.053735799419693,0.092337091942356,0.073043952205965,Intensification,Component II,0.037113094725705,1.49
5771,0.065638397830793,0.053812061745896,0.092186201052603,0.073089374493275,Intensification,Component II,0.037185510101471,1.49
5770,0.065601262401505,0.05388434613904,0.09217271620395,0.073134795440701,Intensification,Component II,0.037258700413566,1.49
5769,0.065568652948596,0.053932411091374,0.092233952342573,0.073180214974369,Intensification,Component II,0.037332331342401,1.49
5768,0.065540692143456,0.053946184776919,0.092292503874184,0.073225633020412,Intensification,Component II,0.037406076919924,1.49
5767,0.06551753929336,0.053993942300732,0.092262911257801,0.073271049504975,Intensification,Component II,0.037479702542627,1.49
5766,0.065499338572366,0.054044111760524,0.092158311535933,0.07331646435421,Intensification,Component II,0.037552792125897,1.49
5765,0.065486315993026,0.054098323909849,0.092175839306203,0.073361877494282,Intensification,Component II,0.037625041151572,1.49
5764,0.065478579712318,0.054377141904992,0.092191419956965,0.073407288851368,Intensification,Component II,0.037695399907492,1.49
5763,0.06547618493705,0.05469014848186,0.092176863560744,0.073452698351653,Intensification,Component II,0.037763783549052,1.49
5762,0.065479248927468,0.054815002857473,0.09214503420616,0.073498105921338,Intensification,Component II,0.03783008531787,1.49
5761,0.06548788646387,0.054948099257949,0.092095667513039,0.073543511486635,Intensification,Component II,0.037894191136446,1.49
5760,0.065502181031967,0.055087127723874,0.092084783666972,0.073588914973767,Intensification,Component II,0.037956038474233,1.49
5759,0.06552156480276,0.055142364227878,0.092071655647715,0.073634316308975,Intensification,Component II,0.038013694816913,1.49
5758,0.065546166577651,0.055174346133262,0.09207352449051,0.073679715418509,Intensification,Component II,0.038066352219622,1.49
5757,0.065576229957897,0.055202782774957,0.092066838258403,0.073725112228637,Intensification,Component II,0.03811327473235,1.49
5756,0.065611665630786,0.05523424265858,0.092018926712884,0.073770506665641,Intensification,Component II,0.038153883518226,1.49
5755,0.065652507229954,0.055477822453953,0.091995124131009,0.073815898655818,Intensification,Component II,0.038187624021585,1.49
5754,0.065694692387337,0.055742716069443,0.091974476285467,0.073861288125481,Intensification,Component II,0.038212499252518,1.49
5753,0.065738153771519,0.055717864947562,0.092044468589948,0.07390667500096,Intensification,Component II,0.038228107799093,1.49
5752,0.06578290312983,0.055667989113656,0.092142442558126,0.073952059208601,Intensification,Component II,0.038234318316062,1.49
5751,0.065828887044028,0.055620185506579,0.092215616332987,0.073997440674768,Intensification,Component II,0.03823135313264,1.49
5750,0.065876050665114,0.055711867669936,0.092215252375561,0.074042819325843,Intensification,Component II,0.038219699935475,1.49
5749,0.065921926807413,0.055870187484427,0.092162126718369,0.074088195088225,Intensification,Component II,0.038200206799087,1.49
5748,0.065966568746315,0.056046100441371,0.092176770758035,0.074133567888334,Intensification,Component II,0.038173709626234,1.49
5747,0.06600993166911,0.056256437237629,0.092189923217162,0.074178937652606,Intensification,Component II,0.038141167679807,1.49
5746,0.066052019189786,0.05641035951588,0.092187777628552,0.074224304307501,Intensification,Component II,0.038103724364249,1.49
5745,0.066092835983515,0.05657345976982,0.092242012895915,0.074269667779494,Intensification,Component II,0.038062604482726,1.49
5744,0.066130288443271,0.056738688094126,0.09222771316822,0.074315027995086,Intensification,Component II,0.038018754174908,1.49
5743,0.066164349918289,0.056862481052907,0.092223883308478,0.074360384880796,Intensification,Component II,0.037973276373882,1.49
5742,0.066194995438347,0.056877451823594,0.092225472535164,0.074405738363165,Intensification,Component II,0.037927168082798,1.49
5741,0.066222201822619,0.056893019190834,0.092223606916865,0.074451088368757,Intensification,Component II,0.037881189388378,1.49
5740,0.066245895446979,0.056914934699981,0.092271548223212,0.074496434824157,Intensification,Component II,0.037835933698396,1.49
5739,0.066265957552173,0.057084182507491,0.092449176543972,0.074541777655974,Intensification,Component II,0.037791825653594,1.49
5738,0.066282464884907,0.057237942938612,0.092576561014237,0.074587116790842,Intensification,Component II,0.037748953775672,1.49
5737,0.06629540045778,0.057376755695729,0.092674292800169,0.074632452155416,Intensification,Component II,0.037707126165176,1.49
5736,0.066304802415072,0.057495710766002,0.09285333202297,0.074677783676378,Intensification,Component II,0.037666010860403,1.49
5735,0.066310713625078,0.057632819416455,0.092891201948421,0.074723111280434,Intensification,Component II,0.037625156757029,1.49
5734,0.06631607465839,0.057699487783081,0.092928794614611,0.074768434894315,Intensification,Component II,0.037583917377202,1.49
5733,0.066320847664006,0.05772461841306,0.093026831292238,0.074813754444778,Intensification,Component II,0.037541905150834,1.49
5732,0.06632499467429,0.057906488171931,0.093012556055347,0.074859069858608,Intensification,Component II,0.037498979556551,1.49
5731,0.066328477710456,0.05797207253325,0.093054558740779,0.074904381062614,Intensification,Component II,0.03745514383097,1.49
5730,0.066331108905124,0.057935765937595,0.09323739803051,0.074949687983634,Intensification,Component II,0.037410718461925,1.49
5729,0.066333099135242,0.058008532254509,0.093418877900407,0.074994990548534,Intensification,Component II,0.037366168857831,1.49
5728,0.066334324580372,0.058023140495574,0.093534233548501,0.075040288684208,Intensification,Component II,0.037321824593695,1.49
5727,0.066334811690728,0.057968597945086,0.093730417736153,0.075085582317578,Intensification,Component II,0.037277992939503,1.49
5726,0.066334587186067,0.057931521034243,0.093913803701893,0.075130871375596,Intensification,Component II,0.037235018945196,1.49
5725,0.066333678033668,0.057850999918441,0.093975065416423,0.075176155785243,Intensification,Component II,0.037193272094219,1.49
5724,0.066329930999216,0.057692174292993,0.094167572001432,0.075221435473531,Intensification,Component II,0.037152412528735,1.49
5723,0.066323503994396,0.057616308685888,0.094505779937749,0.075266710367501,Intensification,Component II,0.037112633903073,1.49
5722,0.066314403438592,0.057408911011147,0.09472787247062,0.075311980394228,Intensification,Component II,0.037074126159106,1.49
5721,0.066302637338468,0.057207193416765,0.094738845673836,0.075357245480815,Intensification,Component II,0.037036982447065,1.49
5720,0.066288215292439,0.057250847983358,0.094927065869393,0.075402505554399,Intensification,Component II,0.037001378430747,1.49
5719,0.06627247316628,0.057159736579336,0.095167802665861,0.075447760542149,Intensification,Component II,0.036966539179065,1.49
5718,0.066255407883467,0.057174181010769,0.095406846298572,0.075493010371267,Intensification,Component II,0.036932491713667,1.49
5717,0.066237027691175,0.057220871738204,0.095644285900723,0.075538254968989,Intensification,Component II,0.036899261782036,1.49
5716,0.066217299861715,0.057206590691795,0.095838556321653,0.075583494262584,Intensification,Component II,0.0368668737676,1.49
5715,0.066196263786147,0.057117740182782,0.095987842852795,0.075628728179355,Intensification,Component II,0.036835350605118,1.49
5714,0.066186630791178,0.057019571696389,0.096074063834428,0.07567395664664,Intensification,Component II,0.036803719397338,1.49
5713,0.066188802296275,0.057017848393494,0.096356962869019,0.075719179591815,Intensification,Component II,0.036771980241508,1.49
5712,0.066202757056589,0.05703096822444,0.096321095956188,0.075764396942286,Intensification,Component II,0.036740133182011,1.49
5711,0.066228486028469,0.057055641868792,0.096234150926573,0.075809608625501,Intensification,Component II,0.036708178209297,1.49
5710,0.06626586334937,0.057090404141661,0.096215449215516,0.075854814568941,Intensification,Component II,0.036676115258839,1.49
5709,0.06632229281187,0.056967074974401,0.096450401691497,0.075900014700126,Intensification,Component II,0.036644265119503,1.49
5708,0.066397335867059,0.05693474142337,0.096809654216766,0.075945208946611,Intensification,Component II,0.036612620290123,1.49
5707,0.06648994220406,0.056921002622609,0.09686092679478,0.075990397235993,Intensification,Component II,0.036581172153842,1.49
5706,0.066599120085693,0.056942481129637,0.097073401816423,0.076035579495904,Intensification,Component II,0.036549910973989,1.49
5705,0.066724179871326,0.056999147917448,0.097259485236233,0.076080755654016,Intensification,Component II,0.036518825892236,1.49
5704,0.066863222301664,0.057160174568662,0.097298067903463,0.076125925638041,Intensification,Component II,0.036488223092979,1.49
5703,0.067017085243661,0.057272575218089,0.097316255479892,0.076171089375731,Intensification,Component II,0.036458086717872,1.49
5702,0.067186440016517,0.057147994188076,0.097471453436021,0.076216246794877,Intensification,Component II,0.036428399851249,1.49
5701,0.067372137421907,0.057180583254327,0.097676187201641,0.076261397823311,Intensification,Component II,0.036399144549175,1.49
5700,0.067575015701014,0.057278104012877,0.097873442593512,0.076306542388908,Intensification,Component II,0.036370301870742,1.49
5699,0.067791710458423,0.057317964750507,0.097822245382237,0.076351680419583,Intensification,Component II,0.036341851111818,1.49
5698,0.068021707131809,0.05749756962713,0.097866598214881,0.076396811843294,Intensification,Component II,0.036313788740864,1.49
5697,0.068264379430568,0.057568158636375,0.098008591904979,0.07644193658804,Intensification,Component II,0.036286110898874,1.49
5696,0.068518559357629,0.05753905152919,0.098135030041262,0.076487054581865,Intensification,Component II,0.036258813400531,1.49
5695,0.068782996274597,0.057507636543981,0.09824627853899,0.076532165752856,Intensification,Component II,0.036231891735673,1.49
5694,0.069050906081819,0.05758551051344,0.098349789326811,0.076577270029143,Intensification,Component II,0.036204569993894,1.49
5693,0.069321639595701,0.057641836680638,0.098445808147212,0.076622367338902,Intensification,Component II,0.036176801627235,1.49
5692,0.069594426329171,0.057781616339522,0.098534690983101,0.076667457610352,Intensification,Component II,0.036148538929255,1.49
5691,0.069868410923308,0.057934654425173,0.0986166109339,0.076712540771759,Intensification,Component II,0.036119733197279,1.49
5690,0.070142731978674,0.05798414357046,0.098685943279145,0.076757616751433,Intensification,Component II,0.036090334902661,1.49
5689,0.070414026722973,0.058129247911778,0.09875271150137,0.076802685477733,Intensification,Component II,0.03605980440436,1.49
5688,0.070681951974478,0.058295643839263,0.098821417316276,0.076847746879061,Intensification,Component II,0.036028149413912,1.49
5687,0.070946171728281,0.058314080418654,0.098973019062415,0.07689280088387,Intensification,Component II,0.035995378834649,1.49
5686,0.071206346003498,0.058374130141087,0.099136101113049,0.076937847420657,Intensification,Component II,0.035961502661368,1.49
5685,0.071462147471042,0.058346843685318,0.099116600616418,0.076982886417969,Intensification,Component II,0.035926531876673,1.49
5684,0.071712545261879,0.05836141161788,0.099080837532613,0.077027917804401,Intensification,Component II,0.035890944425933,1.49
5683,0.071957286671503,0.058375458340898,0.099137317691571,0.077072941508598,Intensification,Component II,0.035854721545741,1.49
5682,0.072196368014033,0.058225308217289,0.099191943532411,0.077117957459253,Intensification,Component II,0.035817850292875,1.49
5681,0.072429541423045,0.058250173191887,0.099167342633012,0.077162965585108,Intensification,Component II,0.035780323510856,1.49
5680,0.072656584232036,0.058420798050887,0.099124965321019,0.077207965814957,Intensification,Component II,0.035742174039464,1.49
5679,0.072878527252943,0.058541126115672,0.099080800851783,0.077252958077644,Intensification,Component II,0.035704020185397,1.49
5678,0.073095093435363,0.058678572356274,0.099035032003188,0.077297942302064,Intensification,Component II,0.035665553973325,1.49
5677,0.073305930658888,0.058812156861623,0.098987834891065,0.077342918417165,Intensification,Component II,0.035626568557919,1.49
5676,0.07351065566976,0.058944551954384,0.098939397771624,0.077387886351944,Intensification,Component II,0.035586895441142,1.49
5675,0.073709093145035,0.05907341172686,0.098888375390816,0.077432846035454,Intensification,Component II,0.035546344981075,1.49
5674,0.073898517098133,0.05910062995198,0.098839331593967,0.077477797396797,Intensification,Component II,0.035505464224587,1.49
5673,0.074078573153502,0.059080285440159,0.098793117704348,0.077522740365132,Intensification,Component II,0.03546418906707,1.49
5672,0.074248750219667,0.059219365315198,0.098842727108188,0.07756767486967,Intensification,Component II,0.03542246812864,1.49
5671,0.074408593672654,0.059204197524056,0.098939466640525,0.077612600839676,Intensification,Component II,0.035380263078029,1.49
5670,0.074557622545744,0.059305241392389,0.099026701209938,0.07765751820447,Intensification,Component II,0.035337548802121,1.49
5669,0.074696551866091,0.059341660826309,0.099105605748784,0.077702426893428,Intensification,Component II,0.035294877082191,1.49
5668,0.074824837550326,0.059342301741583,0.099154943391103,0.077747326835979,Intensification,Component II,0.035252256444492,1.49
5667,0.074941919183289,0.059341615759892,0.099246320448787,0.077792217961612,Intensification,Component II,0.035209695854889,1.49
5666,0.075047230285942,0.059339737220421,0.099305880981017,0.077837100199868,Intensification,Component II,0.035167171837428,1.49
5665,0.075140119754024,0.059336864394764,0.099357681655559,0.077881973480348,Intensification,Component II,0.035124728722477,1.49
5664,0.075230701949116,0.059336694016176,0.099407883411139,0.077926837732708,Intensification,Component II,0.035081935263317,1.49
5663,0.075318910763017,0.059340573998684,0.099456644187188,0.077971692886664,Intensification,Component II,0.035038773493794,1.49
5662,0.075404644294431,0.059338336244516,0.099504088586083,0.078016538871988,Intensification,Component II,0.03499525731468,1.49
5661,0.075487816445593,0.059248024823207,0.099548032303443,0.078061375618512,Intensification,Component II,0.034951401251501,1.49
5660,0.075568357123018,0.059279209020064,0.099589739429052,0.078106203056126,Intensification,Component II,0.034907220426966,1.49
5659,0.075654956328291,0.059368495657547,0.099636076933427,0.07815102111478,Intensification,Component II,0.034861919186536,1.49
