calBP,PrDens,PerCap,lo,hi,logFit3,PhaseID,CompID,BRMspd,MeanFCRArea
702,0.355254588,0.00138892,0.283635565,0.395582295,0.32808139,Intensification,Component III,0.216778087,2.74
701,0.355732804,0.001345215,0.283673827,0.395749978,0.328106324,Intensification,Component III,0.216434143,2.74
700,0.356187471,0.001277299,0.283706021,0.395875451,0.328131192,Intensification,Component III,0.216091528,2.74
699,0.356604032,0.001168815,0.284480392,0.395930059,0.328155995,Intensification,Component III,0.215749807,2.74
698,0.356982601,0.001061032,0.284989555,0.396088638,0.328180733,Intensification,Component III,0.215408884,2.74
697,0.357309532,0.0009154,0.285026026,0.396120719,0.328205405,Intensification,Component III,0.215068919,2.74
696,0.357598866,0.000809429,0.285093725,0.396594395,0.328230013,Intensification,Component III,0.214729493,2.74
695,0.357857532,0.00072308,0.285171015,0.396280197,0.328254556,Intensification,Component III,0.21439047,2.74
694,0.358087287,0.000641823,0.285673159,0.395861802,0.328279035,Intensification,Component III,0.214050759,2.74
693,0.358297608,0.000587173,0.286555089,0.39545975,0.328303449,Intensification,Component III,0.213710439,2.74
692,0.358488785,0.000533429,0.287486619,0.396002589,0.328327799,Intensification,Component III,0.21337015,2.74
691,0.358666831,0.000496534,0.287304244,0.396011901,0.328352085,Intensification,Component III,0.213028157,2.74
690,0.358831979,0.000460343,0.286968441,0.395993513,0.328376307,Intensification,Component III,0.212684868,2.74
689,0.358985853,0.000428728,0.287578117,0.396286471,0.328400466,Intensification,Component III,0.212339101,2.74
688,0.359131401,0.000405359,0.286626724,0.396281963,0.32842456,Intensification,Component III,0.211990668,2.74
687,0.359255706,0.000346069,0.287477904,0.396456647,0.328448591,Intensification,Component III,0.211638385,2.74
686,0.359362048,0.000295961,0.287407002,0.396225712,0.328472559,Intensification,Component III,0.211283031,2.74
685,0.359450414,0.000245866,0.28782824,0.396496084,0.328496464,Intensification,Component III,0.21092349,2.74
684,0.359510835,0.000168081,0.28827243,0.396899296,0.328520306,Intensification,Component III,0.210562004,2.74
683,0.359532864,6.13E-05,0.287933275,0.397313648,0.328544085,Intensification,Component III,0.210198672,2.74
682,0.359497686,-9.79E-05,0.288204811,0.39684112,0.328567801,Intensification,Component III,0.20983288,2.74
681,0.359398244,-0.00027665,0.288613733,0.396696556,0.328591455,Intensification,Component III,0.209464703,2.74
680,0.359230865,-0.00046583,0.288313405,0.395841051,0.328615046,Intensification,Component III,0.209093572,2.74
679,0.359011688,-0.000610313,0.288228223,0.395318548,0.328638575,Intensification,Component III,0.208719824,2.74
678,0.358764197,-0.000689608,0.288167923,0.395368663,0.328662042,Intensification,Component III,0.208341989,2.74
677,0.358500432,-0.000735474,0.288111624,0.395465908,0.328685446,Intensification,Component III,0.207959599,2.74
676,0.358241137,-0.000723537,0.288735587,0.395181562,0.32870879,Intensification,Component III,0.207572577,2.74
675,0.357993713,-0.000690904,0.288832307,0.394661475,0.328732071,Intensification,Component III,0.207180464,2.74
674,0.357770894,-0.000622603,0.288597978,0.394195034,0.328755291,Intensification,Component III,0.206784368,2.74
673,0.357574354,-0.000549498,0.288315246,0.393884128,0.32877845,Intensification,Component III,0.206384196,2.74
672,0.357400796,-0.000485495,0.288838789,0.393652925,0.328801547,Intensification,Component III,0.205982563,2.74
671,0.357238268,-0.000454852,0.288585621,0.393201805,0.328824583,Intensification,Component III,0.205579356,2.74
670,0.357082439,-0.0004363,0.288735295,0.393126592,0.328847559,Intensification,Component III,0.205175409,2.74
669,0.356922661,-0.000447556,0.288989184,0.39307884,0.328870473,Intensification,Component III,0.204769879,2.74
668,0.35675516,-0.000469402,0.289257067,0.39345711,0.328893327,Intensification,Component III,0.204362869,2.74
667,0.356576669,-0.000500442,0.289931466,0.393274668,0.328916121,Intensification,Component III,0.203953596,2.74
666,0.356383186,-0.000542761,0.290440386,0.392959407,0.328938854,Intensification,Component III,0.203542185,2.74
665,0.356182138,-0.000564292,0.29048249,0.392855666,0.328961527,Intensification,Component III,0.20312727,2.74
664,0.355966265,-0.000606258,0.290956785,0.392546651,0.32898414,Intensification,Component III,0.202710207,2.74
663,0.355742657,-0.000628371,0.291441653,0.391834411,0.329006693,Intensification,Component III,0.202291,2.74
662,0.35551521,-0.000639561,0.291799813,0.391512634,0.329029187,Intensification,Component III,0.201871875,2.74
661,0.355291685,-0.000628935,0.291846749,0.39162895,0.32905162,Intensification,Component III,0.201452722,2.74
660,0.355072184,-0.000617996,0.291541338,0.391007916,0.329073995,Intensification,Component III,0.201034393,2.74
659,0.35485655,-0.000607481,0.291338363,0.391045476,0.32909631,Intensification,Component III,0.200616806,2.74
658,0.354644771,-0.000596979,0.291555739,0.391142235,0.329118565,Intensification,Component III,0.200200441,2.74
657,0.354436942,-0.000586192,0.291935826,0.391239647,0.329140762,Intensification,Component III,0.199782949,2.74
656,0.354232758,-0.000576247,0.291963295,0.39120503,0.3291629,Intensification,Component III,0.199364357,2.74
655,0.35402474,-0.000587408,0.291519709,0.391075973,0.329184979,Intensification,Component III,0.198945016,2.74
654,0.353812953,-0.000598406,0.290860153,0.391033677,0.329207,Intensification,Component III,0.198524139,2.74
653,0.353604845,-0.000588357,0.290565958,0.391319861,0.329228962,Intensification,Component III,0.198102054,2.74
652,0.353392934,-0.000599468,0.290144123,0.391381233,0.329250866,Intensification,Component III,0.197679255,2.74
651,0.353181023,-0.000599828,0.289786064,0.392022143,0.329272712,Intensification,Component III,0.197254972,2.74
650,0.352973131,-0.000588799,0.28914256,0.392482348,0.329294499,Intensification,Component III,0.196830553,2.74
649,0.35275784,-0.000610123,0.28866617,0.392330388,0.329316229,Intensification,Component III,0.1964049,2.74
648,0.352531002,-0.00064325,0.288172376,0.392629502,0.329337901,Intensification,Component III,0.195978424,2.74
647,0.352278171,-0.000717444,0.287690596,0.393283409,0.329359516,Intensification,Component III,0.195550418,2.74
646,0.351994813,-0.000804684,0.287129733,0.393884137,0.329381073,Intensification,Component III,0.195121836,2.74
645,0.351684624,-0.000881619,0.286778164,0.394592514,0.329402572,Intensification,Component III,0.194693305,2.74
644,0.351357464,-0.000930698,0.286284812,0.395249093,0.329424015,Intensification,Component III,0.194265144,2.74
643,0.351018769,-0.000964428,0.285758176,0.395912758,0.3294454,Intensification,Component III,0.193837277,2.74
642,0.350674832,-0.000980305,0.285205412,0.396949468,0.329466729,Intensification,Component III,0.193409163,2.74
641,0.35033079,-0.000981567,0.284677376,0.398083854,0.329488001,Intensification,Component III,0.192980278,2.74
640,0.349990117,-0.000972904,0.284527041,0.398839778,0.329509216,Recession,Component III,0.192550225,0.57
639,0.34965066,-0.000970376,0.284558245,0.399636817,0.329530375,Recession,Component III,0.192119449,0.57
638,0.349313311,-0.000965282,0.28480986,0.400224524,0.329551477,Recession,Component III,0.19168768,0.57
637,0.348981234,-0.00095111,0.284691593,0.401154244,0.329572523,Recession,Component III,0.191255655,0.57
636,0.348659029,-0.0009237,0.284384381,0.402017318,0.329593514,Recession,Component III,0.190823493,0.57
635,0.348346017,-0.000898164,0.2838241,0.401623138,0.329614448,Recession,Component III,0.190391216,0.57
634,0.348045685,-0.000862537,0.283285346,0.402134689,0.329635326,Recession,Component III,0.189959121,0.57
633,0.347755003,-0.000835533,0.283199597,0.403139005,0.329656149,Recession,Component III,0.189527314,0.57
632,0.34747673,-0.000800519,0.283171827,0.402846497,0.329676916,Recession,Component III,0.189095535,0.57
631,0.347213072,-0.000759067,0.28267014,0.4027207,0.329697628,Recession,Component III,0.188663552,0.57
630,0.346953852,-0.00074685,0.282219656,0.402888975,0.329718285,Recession,Component III,0.188231343,0.57
629,0.34670534,-0.000716524,0.281499677,0.403086818,0.329738886,Recession,Component III,0.187799014,0.57
628,0.34645932,-0.000709846,0.280960962,0.403261362,0.329759433,Recession,Component III,0.187366404,0.57
627,0.346216618,-0.000700766,0.280555623,0.403416789,0.329779925,Recession,Component III,0.186933236,0.57
626,0.345977118,-0.000692004,0.279843963,0.403512062,0.329800362,Recession,Component III,0.186499376,0.57
625,0.345742159,-0.000679348,0.279314171,0.404002838,0.329820744,Recession,Component III,0.186064778,0.57
624,0.34551678,-0.000652084,0.278932002,0.404305049,0.329841072,Recession,Component III,0.185629515,0.57
623,0.345297791,-0.000634001,0.278721679,0.405174928,0.329861346,Recession,Component III,0.185193633,0.57
622,0.345089702,-0.000602819,0.27856263,0.405870692,0.329881566,Recession,Component III,0.18475824,0.57
621,0.344893189,-0.000569616,0.277759725,0.406571103,0.329901731,Recession,Component III,0.184323694,0.57
620,0.344698687,-0.000564108,0.277290292,0.407042381,0.329921843,Recession,Component III,0.183890467,0.57
619,0.344512276,-0.000540941,0.277064668,0.407318834,0.329941901,Recession,Component III,0.18345852,0.57
618,0.344325018,-0.000543691,0.276912421,0.407427925,0.329961905,Recession,Component III,0.183027863,0.57
617,0.344128966,-0.000569544,0.276820102,0.407405705,0.329981856,Recession,Component III,0.182597849,0.57
616,0.343929329,-0.000580291,0.276780531,0.407257455,0.330001754,Recession,Component III,0.182167835,0.57
615,0.34372136,-0.000604868,0.276685792,0.407032786,0.330021598,Recession,Component III,0.181736888,0.57
614,0.343502611,-0.000636616,0.27682279,0.407190836,0.330041389,Recession,Component III,0.181305021,0.57
613,0.343267513,-0.00068465,0.276894102,0.407428255,0.330061127,Recession,Component III,0.180871466,0.57
612,0.34301432,-0.000737869,0.277015085,0.408290586,0.330080813,Recession,Component III,0.180437124,0.57
611,0.342748014,-0.000776671,0.277159014,0.409103585,0.330100446,Recession,Component III,0.18000184,0.57
610,0.342475468,-0.000795494,0.277328576,0.409339798,0.330120026,Recession,Component III,0.17956569,0.57
609,0.342208169,-0.000780798,0.277429329,0.409129006,0.330139553,Recession,Component III,0.179128172,0.57
608,0.34195729,-0.000733387,0.276599688,0.409179078,0.330159029,Recession,Component III,0.178689501,0.57
607,0.341737684,-0.000642407,0.276519514,0.409841747,0.330178452,Recession,Component III,0.178249864,0.57
606,0.341551735,-0.000544276,0.276407194,0.410224197,0.330197823,Recession,Component III,0.177809199,0.57
605,0.341402626,-0.000436659,0.276432494,0.410904691,0.330217142,Recession,Component III,0.177368142,0.57
604,0.34129874,-0.000304337,0.276810485,0.410468803,0.33023641,Recession,Component III,0.176926996,0.57
603,0.341230482,-0.000200017,0.27707298,0.410426404,0.330255626,Recession,Component III,0.176485868,0.57
602,0.341189089,-0.000121312,0.277359533,0.41065163,0.33027479,Recession,Component III,0.176044859,0.57
601,0.341175703,-3.92E-05,0.277666429,0.409998682,0.330293903,Recession,Component III,0.175604213,0.57
600,0.341181669,1.75E-05,0.277951311,0.409645049,0.330312964,Recession,Component III,0.175164034,0.57
599,0.341212085,8.91E-05,0.278302018,0.409194808,0.330331975,Recession,Component III,0.174724859,0.57
598,0.341268585,0.000165573,0.278632853,0.408777546,0.330350934,Recession,Component III,0.17428672,0.57
597,0.341359933,0.000267637,0.278976353,0.408741125,0.330369843,Recession,Component III,0.173849869,0.57
596,0.341472611,0.000330031,0.27933164,0.40824286,0.330388701,Recession,Component III,0.173413905,0.57
595,0.34160154,0.000377496,0.279194593,0.408224233,0.330407508,Recession,Component III,0.17297829,0.57
594,0.341732746,0.000384018,0.279066141,0.407947855,0.330426264,Recession,Component III,0.172543067,0.57
593,0.341841115,0.000317066,0.279207327,0.407520056,0.330444971,Recession,Component III,0.172108276,0.57
592,0.341923618,0.000241317,0.279320079,0.407490927,0.330463627,Recession,Component III,0.171674585,0.57
591,0.341973294,0.000145274,0.279539419,0.407565679,0.330482233,Recession,Component III,0.171242628,0.57
590,0.341990422,5.01E-05,0.279693183,0.407396537,0.330500789,Recession,Component III,0.170811978,0.57
589,0.341985301,-1.50E-05,0.280604773,0.407211916,0.330519295,Recession,Component III,0.170382848,0.57
588,0.341962713,-6.61E-05,0.280929963,0.407241464,0.330537751,Recession,Component III,0.169954983,0.57
587,0.341926602,-0.000105606,0.280745947,0.407347677,0.330556158,Recession,Component III,0.169529641,0.57
586,0.341881759,-0.000131156,0.28074133,0.4076064,0.330574515,Recession,Component III,0.169106251,0.57
585,0.341836917,-0.000131173,0.280744249,0.407559338,0.330592822,Recession,Component III,0.168685281,0.57
584,0.341792074,-0.00013119,0.280750056,0.407043875,0.330611081,Recession,Component III,0.168267996,0.57
583,0.341747231,-0.000131207,0.281026723,0.406459456,0.33062929,Recession,Component III,0.167856247,0.57
582,0.341702204,-0.000131764,0.281533012,0.405780169,0.330647451,Recession,Component III,0.167453594,0.57
581,0.341654925,-0.000138372,0.281548615,0.405750727,0.330665562,Recession,Component III,0.1670621,0.57
580,0.341596299,-0.000171611,0.281575178,0.405766101,0.330683625,Recession,Component III,0.166686861,0.57
579,0.341502001,-0.000276089,0.28165541,0.405533331,0.330701639,Recession,Component III,0.166325443,0.57
578,0.341360966,-0.00041307,0.281795485,0.405149661,0.330719605,Recession,Component III,0.165976742,0.57
577,0.341150636,-0.000616341,0.282012957,0.404834537,0.330737522,Recession,Component III,0.165640434,0.57
576,0.340855437,-0.000865679,0.282067919,0.40432212,0.330755391,Recession,Component III,0.165313831,0.57
575,0.340485673,-0.001085401,0.282669098,0.403850863,0.330773211,Recession,Component III,0.164995215,0.57
574,0.340031884,-0.001333659,0.283073754,0.403222896,0.330790984,Recession,Component III,0.164682291,0.57
573,0.33951453,-0.001522645,0.283494824,0.402644429,0.330808709,Recession,Component III,0.164369994,0.57
572,0.338945955,-0.001676076,0.28393848,0.402429989,0.330826386,Recession,Component III,0.164058039,0.57
571,0.338352665,-0.00175193,0.284455608,0.401990628,0.330844016,Recession,Component III,0.163743927,0.57
570,0.337735679,-0.001825163,0.28513037,0.401703585,0.330861597,Recession,Component III,0.163426461,0.57
569,0.337109713,-0.001855141,0.285805264,0.401530346,0.330879132,Recession,Component III,0.163106401,0.57
568,0.336467045,-0.001908227,0.286361435,0.401368188,0.330896619,Recession,Component III,0.162784549,0.57
567,0.33581656,-0.001935149,0.286242494,0.401172096,0.330914059,Recession,Component III,0.162461571,0.57
566,0.335160501,-0.001955535,0.286771311,0.400996316,0.330931452,Recession,Component III,0.162141411,0.57
565,0.334492315,-0.001995618,0.2873452,0.400507947,0.330948798,Recession,Component III,0.161823818,0.57
564,0.333829406,-0.001983805,0.286949807,0.400123372,0.330966097,Recession,Component III,0.161508648,0.57
563,0.333168657,-0.001981262,0.287329446,0.399714196,0.330983349,Recession,Component III,0.16119937,0.57
562,0.332516455,-0.001959492,0.287910424,0.399106693,0.331000555,Recession,Component III,0.160891118,0.57
561,0.331868903,-0.001949327,0.288523885,0.398439975,0.331017714,Recession,Component III,0.160584715,0.57
560,0.331226583,-0.001937339,0.289163002,0.397843526,0.331034827,Recession,Component III,0.160280939,0.57
559,0.330595337,-0.001907602,0.289302311,0.397298824,0.331051894,Recession,Component III,0.159975476,0.57
558,0.329978239,-0.001868371,0.289602123,0.397024649,0.331068915,Recession,Component III,0.159670798,0.57
557,0.329378219,-0.001820015,0.289333075,0.396919319,0.331085889,Recession,Component III,0.159364188,0.57
556,0.328804738,-0.001742619,0.289471691,0.396574452,0.331102818,Recession,Component III,0.159055145,0.57
555,0.328268525,-0.001632126,0.289874148,0.396141859,0.331119701,Recession,Component III,0.158743501,0.57
554,0.327763725,-0.001538951,0.290636683,0.395700175,0.331136538,Recession,Component III,0.158429089,0.57
553,0.327291432,-0.001441994,0.290708197,0.395268475,0.33115333,Recession,Component III,0.158111601,0.57
552,0.326859384,-0.001320944,0.291114091,0.394844582,0.331170076,Recession,Component III,0.157792411,0.57
551,0.326451408,-0.001248948,0.291509059,0.394432455,0.331186777,Recession,Component III,0.15747322,0.57
550,0.326066714,-0.001179108,0.291535655,0.394032572,0.331203433,Recession,Component III,0.15715474,0.57
549,0.325704248,-0.001112248,0.291476944,0.3940474,0.331220044,Recession,Component III,0.156838155,0.57
548,0.325363786,-0.001045859,0.291609181,0.394540209,0.33123661,Recession,Component III,0.156524678,0.57
547,0.325059143,-0.000936752,0.291687052,0.394389932,0.331253131,Recession,Component III,0.156213793,0.57
546,0.324800827,-0.000794991,0.291793916,0.394448735,0.331269607,Recession,Component III,0.155904934,0.57
545,0.324589814,-0.000649878,0.291970825,0.394403787,0.331286039,Recession,Component III,0.155597857,0.57
544,0.324423446,-0.00051268,0.292200588,0.394098987,0.331302426,Recession,Component III,0.155290825,0.57
543,0.324289767,-0.000412136,0.292817853,0.394034063,0.331318769,Recession,Component III,0.1549852,0.57
542,0.324180581,-0.000336749,0.293156011,0.393943799,0.331335067,Recession,Component III,0.154680913,0.57
541,0.324084063,-0.000297775,0.293518868,0.393902336,0.331351321,Recession,Component III,0.15437747,0.57
540,0.32399118,-0.000286642,0.293381043,0.393441055,0.331367532,Recession,Component III,0.154076075,0.57
539,0.323888849,-0.000315894,0.29376262,0.393336845,0.331383698,Recession,Component III,0.153778371,0.57
538,0.323779486,-0.000337713,0.294206631,0.393332547,0.33139982,Recession,Component III,0.153482734,0.57
537,0.323649006,-0.000403073,0.29421617,0.393135718,0.331415899,Recession,Component III,0.153191423,0.57
536,0.32348776,-0.000498337,0.295004023,0.392084225,0.331431934,Recession,Component III,0.152905251,0.57
535,0.323300535,-0.000578936,0.29537699,0.392192347,0.331447926,Recession,Component III,0.152623217,0.57
534,0.323079071,-0.000685245,0.296256728,0.391682024,0.331463874,Recession,Component III,0.152345389,0.57
533,0.322838557,-0.000744721,0.296026034,0.391331714,0.331479779,Recession,Component III,0.152070567,0.57
532,0.322572948,-0.000823066,0.296815214,0.391333406,0.331495641,Recession,Component III,0.151799914,0.57
531,0.322285468,-0.000891608,0.296659964,0.391333406,0.33151146,Recession,Component III,0.151530993,0.57
530,0.321985105,-0.000932411,0.296593456,0.391324992,0.331527236,Recession,Component III,0.151264639,0.57
529,0.321667491,-0.000986912,0.295871994,0.39146796,0.331542969,Recession,Component III,0.151000377,0.57
528,0.321346166,-0.000999434,0.295471562,0.391604183,0.331558659,Recession,Component III,0.150737661,0.57
527,0.321025135,-0.000999519,0.295330842,0.391263472,0.331574307,Recession,Component III,0.150477015,0.57
526,0.320706664,-0.000992537,0.294962676,0.39121948,0.331589912,Recession,Component III,0.150218978,0.57
525,0.320393928,-0.000975623,0.294992892,0.391166327,0.331605475,Recession,Component III,0.149964396,0.57
524,0.320086219,-0.000960869,0.294273598,0.391120243,0.331620996,Recession,Component III,0.149714244,0.57
523,0.319792768,-0.000917207,0.294766028,0.391332576,0.331636474,Recession,Component III,0.149471662,0.57
522,0.319517362,-0.000861573,0.295203378,0.391198717,0.331651911,Recession,Component III,0.149239792,0.57
521,0.319263645,-0.00079438,0.294769577,0.391019258,0.331667305,Recession,Component III,0.149021422,0.57
520,0.319042151,-0.000694005,0.294323112,0.390839903,0.331682658,Recession,Component III,0.148817519,0.57
519,0.318841628,-0.000628714,0.293888354,0.390964447,0.331697968,Recession,Component III,0.148628083,0.57
518,0.318665579,-0.000552305,0.293463354,0.390930478,0.331713238,Recession,Component III,0.148451402,0.57
517,0.318510484,-0.00048682,0.293060483,0.390900127,0.331728465,Recession,Component III,0.148285326,0.57
516,0.318370777,-0.000438721,0.293250523,0.390861814,0.331743652,Recession,Component III,0.148130096,0.57
515,0.318245799,-0.000392632,0.293663411,0.39081146,0.331758797,Recession,Component III,0.147983878,0.57
514,0.318134513,-0.000349746,0.293188399,0.390896259,0.3317739,Recession,Component III,0.147843136,0.57
513,0.318041838,-0.00029135,0.292741039,0.391325615,0.331788963,Recession,Component III,0.14770701,0.57
512,0.317963062,-0.000247723,0.29232691,0.391327142,0.331803985,Recession,Component III,0.147578368,0.57
511,0.317894342,-0.000216149,0.291944612,0.39131763,0.331818965,Recession,Component III,0.14745088,0.57
510,0.317828393,-0.000207477,0.29190239,0.39154333,0.331833905,Recession,Component III,0.147327316,0.57
509,0.317752804,-0.000237857,0.291880172,0.391765432,0.331848805,Recession,Component III,0.147207012,0.57
508,0.317655984,-0.000304749,0.291634058,0.391834309,0.331863663,Recession,Component III,0.147088099,0.57
507,0.317517868,-0.00043489,0.291459716,0.391676083,0.331878482,Recession,Component III,0.146973406,0.57
506,0.317340567,-0.000558555,0.290991499,0.391550917,0.331893259,Recession,Component III,0.146860388,0.57
505,0.317115007,-0.000711035,0.290729449,0.391781701,0.331907997,Recession,Component III,0.146751747,0.57
504,0.316838178,-0.000873342,0.29069941,0.391448862,0.331922695,Recession,Component III,0.146650975,0.57
503,0.316520339,-0.001003661,0.290575025,0.391764161,0.331937352,Recession,Component III,0.146557451,0.57
502,0.316178979,-0.00107906,0.290245548,0.392118225,0.331951969,Recession,Component III,0.146473478,0.57
501,0.315814111,-0.001154658,0.289884179,0.392533505,0.331966547,Recession,Component III,0.146400981,0.57
500,0.31544337,-0.001174612,0.289377728,0.393610575,0.331981085,Recession,Component III,0.1463371,0.57
499,0.315069129,-0.001187101,0.289095738,0.393740569,0.331995583,Recession,Component III,0.146283644,0.57
498,0.314687686,-0.001211397,0.288684862,0.392760402,0.332010042,Recession,Component III,0.146237674,0.57
497,0.31430286,-0.001223632,0.288435235,0.393012805,0.332024461,Recession,Component III,0.146199961,0.57
496,0.313920701,-0.001216633,0.28783674,0.393266636,0.332038841,Recession,Component III,0.146168537,0.57
495,0.313546596,-0.001192429,0.287721023,0.39353225,0.332053182,Recession,Component III,0.146142575,0.57
494,0.313192668,-0.001129427,0.287864015,0.393791005,0.332067484,Recession,Component III,0.146120714,0.57
493,0.312874732,-0.001015661,0.287563335,0.394037423,0.332081746,Recession,Component III,0.146100872,0.57
492,0.312587801,-0.000917503,0.286813718,0.394270024,0.33209597,Recession,Component III,0.146082078,0.57
491,0.3123262,-0.000837238,0.28633969,0.394470449,0.332110155,Recession,Component III,0.146063708,0.57
490,0.312095915,-0.000737593,0.286553906,0.394432446,0.332124301,Recession,Component III,0.146045833,0.57
489,0.31188048,-0.000690524,0.286697947,0.394642374,0.332138408,Recession,Component III,0.146028429,0.57
488,0.311675104,-0.000658726,0.286838113,0.394957877,0.332152477,Recession,Component III,0.146011024,0.57
487,0.31148135,-0.000621847,0.286684043,0.395082594,0.332166508,Recession,Component III,0.145994506,0.57
486,0.311296327,-0.000594185,0.286396142,0.395203222,0.3321805,Recession,Component III,0.145977988,0.57
485,0.311113091,-0.000588799,0.286121784,0.395331101,0.332194454,Recession,Component III,0.145961607,0.57
484,0.310929854,-0.000589145,0.285855134,0.39543647,0.33220837,Recession,Component III,0.145945405,0.57
483,0.310746617,-0.000589493,0.285992542,0.395284169,0.332222248,Recession,Component III,0.145929962,0.57
482,0.310566654,-0.000579298,0.286145792,0.394718381,0.332236088,Recession,Component III,0.145916633,0.57
481,0.310390201,-0.000568325,0.286063793,0.394919911,0.33224989,Recession,Component III,0.145905059,0.57
480,0.310217199,-0.000557524,0.285653048,0.394402946,0.332263654,Recession,Component III,0.145895781,0.57
479,0.310073774,-0.000462445,0.285176169,0.394704797,0.332277381,Recession,Component III,0.145887419,0.57
478,0.309961633,-0.000361726,0.284615603,0.395283113,0.33229107,Recession,Component III,0.145878558,0.57
477,0.30989922,-0.000201377,0.283942699,0.395717865,0.332304722,Recession,Component III,0.145866086,0.57
476,0.309894128,-1.64E-05,0.283643903,0.395572787,0.332318337,Recession,Component III,0.145846036,0.57
475,0.30993559,0.000133786,0.283506255,0.395378172,0.332331914,Recession,Component III,0.14581904,0.57
474,0.310032532,0.000312731,0.282957178,0.395133456,0.332345454,Recession,Component III,0.145781556,0.57
473,0.310176702,0.00046491,0.282902669,0.394614369,0.332358957,Recession,Component III,0.145735084,0.57
472,0.310360985,0.000593946,0.282625517,0.394610177,0.332372423,Recession,Component III,0.145681036,0.57
471,0.310573107,0.000683235,0.282329675,0.394831013,0.332385852,Recession,Component III,0.145625038,0.57
470,0.310816607,0.000783726,0.282037656,0.395147787,0.332399245,Recession,Component III,0.14556726,0.57
469,0.311082887,0.000856345,0.281232483,0.394919575,0.332412601,Recession,Component III,0.145510563,0.57
468,0.311379981,0.000954576,0.280379534,0.395491236,0.33242592,Recession,Component III,0.145455175,0.57
467,0.311698909,0.001023717,0.279548719,0.395950497,0.332439203,Recession,Component III,0.145400964,0.57
466,0.312030651,0.001063735,0.27924495,0.395771003,0.332452449,Recession,Component III,0.145346042,0.57
465,0.312375029,0.001103059,0.27865748,0.39591393,0.332465659,Recession,Component III,0.145287014,0.57
464,0.312721824,0.001109572,0.278583212,0.396117681,0.332478833,Recession,Component III,0.145224415,0.57
463,0.313059,0.001077618,0.278120145,0.395993086,0.332491971,Recession,Component III,0.145154207,0.57
462,0.313383002,0.00103442,0.277830559,0.395994524,0.332505073,Recession,Component III,0.145077402,0.57
461,0.313689485,0.000977505,0.277670937,0.395707723,0.332518139,Recession,Component III,0.144987436,0.57
460,0.313976147,0.000913422,0.277016985,0.395864359,0.332531169,Recession,Component III,0.144882484,0.57
459,0.314248915,0.000868376,0.276707808,0.396273257,0.332544164,Recession,Component III,0.144757004,0.57
458,0.314499357,0.000796638,0.276696132,0.39588757,0.332557122,Recession,Component III,0.144614135,0.57
457,0.31473092,0.000736021,0.27602483,0.395467154,0.332570046,Recession,Component III,0.1444536,0.57
456,0.314940734,0.000666422,0.275232618,0.395609063,0.332582934,Recession,Component III,0.144275605,0.57
455,0.315126162,0.000588599,0.274451495,0.395756768,0.332595786,Recession,Component III,0.144086812,0.57
454,0.315293312,0.00053028,0.273783895,0.395016997,0.332608603,Recession,Component III,0.14388781,0.57
453,0.315433736,0.000445277,0.273625326,0.394939608,0.332621386,Recession,Component III,0.143677211,0.57
452,0.315541628,0.000341987,0.27300132,0.394882468,0.332634133,Recession,Component III,0.143454389,0.57
451,0.315625448,0.000265603,0.272538105,0.39465672,0.332646845,Recession,Component III,0.143221839,0.57
450,0.315674729,0.000156126,0.272330331,0.394437195,0.332659522,Recession,Component III,0.142983302,0.57
449,0.315699204,7.75E-05,0.271459355,0.394543809,0.332672164,Recession,Component III,0.142741234,0.57
448,0.315700157,3.02E-06,0.272264485,0.394791445,0.332684772,Recession,Component III,0.142496093,0.57
447,0.31567989,-6.42E-05,0.271573787,0.394459952,0.332697345,Recession,Component III,0.142254833,0.57
446,0.315636928,-0.000136103,0.270907618,0.394570278,0.332709884,Recession,Component III,0.142017081,0.57
445,0.315566669,-0.000222617,0.270277083,0.394834215,0.332722388,Recession,Component III,0.141784535,0.57
444,0.315466311,-0.000318077,0.269686216,0.39494392,0.332734858,Recession,Component III,0.141554181,0.57
443,0.315337326,-0.000408952,0.269543769,0.395112424,0.332747294,Recession,Component III,0.141323271,0.57
442,0.315184237,-0.000485596,0.269584031,0.395137447,0.332759695,Recession,Component III,0.141090741,0.57
441,0.315013242,-0.000542671,0.269554763,0.395551416,0.332772062,Recession,Component III,0.140855482,0.57
440,0.314827959,-0.000588347,0.269338337,0.395869752,0.332784396,Recession,Component III,0.140616426,0.57
439,0.314639894,-0.000597538,0.269126888,0.396162733,0.332796695,Recession,Component III,0.140373498,0.57
438,0.314449735,-0.000604555,0.268540798,0.396461101,0.332808961,Recession,Component III,0.140127278,0.57
437,0.314261669,-0.000598257,0.268074323,0.396753424,0.332821193,Recession,Component III,0.139877263,0.57
436,0.314076387,-0.000589754,0.267968396,0.397032442,0.332833392,Recession,Component III,0.139622573,0.57
435,0.313894192,-0.000580264,0.267845951,0.396835406,0.332845556,Recession,Component III,0.139363082,0.57
434,0.313716107,-0.000567502,0.267327762,0.39659921,0.332857688,Recession,Component III,0.139096807,0.57
433,0.313535307,-0.000576484,0.266810566,0.396349288,0.332869786,Recession,Component III,0.138824174,0.57
432,0.313347048,-0.000600621,0.26630739,0.396429734,0.332881851,Recession,Component III,0.138542522,0.57
431,0.313159173,-0.000599755,0.265820785,0.396579006,0.332893882,Recession,Component III,0.138251228,0.57
430,0.312966658,-0.000614939,0.265333879,0.396859672,0.332905881,Recession,Component III,0.137950595,0.57
